timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1615569077122,1385,HTTP Request,200,OK,Thread Group 1-8,text,true,,21337,118,50,50,https://localhost:5001/,1380,0,738
1615569077420,1089,HTTP Request,200,OK,Thread Group 1-23,text,true,,21337,118,50,50,https://localhost:5001/,1081,0,450
1615569077181,1328,HTTP Request,200,OK,Thread Group 1-11,text,true,,21337,118,50,50,https://localhost:5001/,1321,0,814
1615569077320,1189,HTTP Request,200,OK,Thread Group 1-18,text,true,,21337,118,50,50,https://localhost:5001/,1182,0,520
1615569077340,1169,HTTP Request,200,OK,Thread Group 1-19,text,true,,21337,118,50,50,https://localhost:5001/,1162,0,655
1615569077102,1407,HTTP Request,200,OK,Thread Group 1-7,text,true,,21337,118,50,50,https://localhost:5001/,1400,0,747
1615569077827,682,HTTP Request,200,OK,Thread Group 1-43,text,true,,21337,118,50,50,https://localhost:5001/,674,0,38
1615569077580,929,HTTP Request,200,OK,Thread Group 1-31,text,true,,21337,118,50,50,https://localhost:5001/,921,0,310
1615569077844,665,HTTP Request,200,OK,Thread Group 1-44,text,true,,21337,118,50,50,https://localhost:5001/,657,0,153
1615569077541,968,HTTP Request,200,OK,Thread Group 1-29,text,true,,21337,118,50,50,https://localhost:5001/,960,0,332
1615569077661,847,HTTP Request,200,OK,Thread Group 1-35,text,true,,21337,118,50,50,https://localhost:5001/,840,0,334
1615569077260,1248,HTTP Request,200,OK,Thread Group 1-15,text,true,,21337,118,50,50,https://localhost:5001/,1241,0,587
1615569077054,1454,HTTP Request,200,OK,Thread Group 1-4,text,true,,21337,118,50,50,https://localhost:5001/,1447,0,946
1615569077083,1425,HTTP Request,200,OK,Thread Group 1-6,text,true,,21337,118,50,50,https://localhost:5001/,1418,0,911
1615569077600,908,HTTP Request,200,OK,Thread Group 1-32,text,true,,21337,118,50,50,https://localhost:5001/,901,0,395
1615569077700,826,HTTP Request,200,OK,Thread Group 1-37,text,true,,21337,118,50,50,https://localhost:5001/,825,0,296
1615569077220,1307,HTTP Request,200,OK,Thread Group 1-13,text,true,,21337,118,50,50,https://localhost:5001/,1305,0,776
1615569077162,1365,HTTP Request,200,OK,Thread Group 1-10,text,true,,21337,118,50,50,https://localhost:5001/,1364,0,833
1615569077620,907,HTTP Request,200,OK,Thread Group 1-33,text,true,,21337,118,50,50,https://localhost:5001/,904,0,380
1615569077381,1146,HTTP Request,200,OK,Thread Group 1-21,text,true,,21337,118,50,50,https://localhost:5001/,1145,0,510
1615569077054,1474,HTTP Request,200,OK,Thread Group 1-3,text,true,,21337,118,50,50,https://localhost:5001/,1471,0,940
1615569077460,1069,HTTP Request,200,OK,Thread Group 1-25,text,true,,21337,118,50,50,https://localhost:5001/,1065,0,429
1615569077640,889,HTTP Request,200,OK,Thread Group 1-34,text,true,,21337,118,50,50,https://localhost:5001/,886,0,248
1615569077764,765,HTTP Request,200,OK,Thread Group 1-40,text,true,,21337,118,50,50,https://localhost:5001/,760,0,83
1615569077054,1475,HTTP Request,200,OK,Thread Group 1-1,text,true,,21337,118,50,50,https://localhost:5001/,1471,0,822
1615569077520,1009,HTTP Request,200,OK,Thread Group 1-28,text,true,,21337,118,50,50,https://localhost:5001/,1004,0,370
1615569077400,1130,HTTP Request,200,OK,Thread Group 1-22,text,true,,21337,118,50,50,https://localhost:5001/,1126,0,450
1615569077301,1231,HTTP Request,200,OK,Thread Group 1-17,text,true,,21337,118,50,50,https://localhost:5001/,1230,0,691
1615569077500,1032,HTTP Request,200,OK,Thread Group 1-27,text,true,,21337,118,50,50,https://localhost:5001/,1031,0,389
1615569077561,972,HTTP Request,200,OK,Thread Group 1-30,text,true,,21337,118,50,50,https://localhost:5001/,972,0,330
1615569077054,1481,HTTP Request,200,OK,Thread Group 1-2,text,true,,21337,118,50,50,https://localhost:5001/,1480,0,942
1615569077441,1094,HTTP Request,200,OK,Thread Group 1-24,text,true,,21337,118,50,50,https://localhost:5001/,1093,0,556
1615569077883,652,HTTP Request,200,OK,Thread Group 1-46,text,true,,21337,118,50,50,https://localhost:5001/,651,0,212
1615569077062,1490,HTTP Request,200,OK,Thread Group 1-5,text,true,,21337,118,50,50,https://localhost:5001/,1489,0,930
1615569077281,1310,HTTP Request,200,OK,Thread Group 1-16,text,true,,21337,118,50,50,https://localhost:5001/,1310,0,719
1615569077141,1450,HTTP Request,200,OK,Thread Group 1-9,text,true,,21337,118,50,50,https://localhost:5001/,1450,0,859
1615569077720,871,HTTP Request,200,OK,Thread Group 1-38,text,true,,21337,118,50,50,https://localhost:5001/,871,0,127
